subsidio,RSH,tiene_propiedad,tiene_subsidio,tipo_subsidio,tiene_ahorro,situacion_laboral,cedula_identidad,moneda_uf,zona_interes,monto_ahorro,ingreso_mensual,antiguedad_ahorro_meses,cant_integrante,ahorro_minimo,finalidad_subsidio,limite_renta_1,limite_renta_2,limite_renta_3,limite_renta_4,limite_rm_renta_1,limite_rm_renta_2,limite_rm_renta_3,limite_rm_renta_4,limite_renta_1_ds19,limite_renta_2_ds19,limite_renta_3_ds19,limite_renta_4_ds19,limite_rm_renta_1_ds19,limite_rm_renta_2_ds19,limite_rm_renta_3_ds19,limite_rm_renta_4_ds19
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.257.384,00",1.111.144,38,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.256.384,00",1.111.116,30,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.255.830,00",1.357.941,55,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.253.842,00",1.234.587,17,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.249.301,00",987.670,38,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.248.395,00",1.500.023,21,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.248.390,00",1.234.569,24,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.248.305,00",987.672,12,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.247.028,00",1.111.142,27,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.245.098,00",654.346,48,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.245.038,00",987.658,41,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.243.204,00",650.000,53,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.242.004,00",1.234.598,41,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.242.004,00",1.500.031,37,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.242.004,00",654.352,59,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.242.004,00",1.357.955,21,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.242.004,00",500.032,53,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.242.004,00",1.500.032,16,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.242.004,00",654.353,44,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.242.004,00",1.111.143,30,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.239.504,00",1.999.976,50,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.239.384,00",1.999.978,35,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.235.098,00",1.357.934,20,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.234.820,00",987.663,37,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.234.606,00",1.500.007,42,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.234.605,00",500.030,55,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.234.604,00",1.111.139,29,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.234.603,00",1.500.012,58,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.234.602,00",500.000,57,1,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.234.601,00",1.500.027,45,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.234.600,00",1.111.128,34,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.234.599,00",500.024,43,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.234.598,00",500.009,21,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.234.597,00",1.999.974,25,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.234.596,00",1.111.117,49,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.234.595,00",1.999.963,13,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.234.594,00",987.689,18,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.234.593,00",500.016,52,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.234.592,00",1.234.579,12,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.234.591,00",654.334,15,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.234.590,00",643.000,35,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.234.589,00",1.111.119,41,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.234.588,00",1.111.115,23,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.234.587,00",987.671,40,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.234.586,00",987.657,22,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.234.585,00",1.999.970,46,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.234.584,00",500.000,30,1,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.234.583,00",651.000,24,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.234.582,00",654.329,43,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.234.581,00",648.000,44,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.234.580,00",987.688,32,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.234.579,00",1.111.114,37,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.234.578,00",1.111.132,33,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.234.577,00",1.111.147,37,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.234.576,00",1.111.118,31,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.234.575,00",1.111.135,33,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.234.574,00",1.500.015,25,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.234.573,00",500.007,46,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.234.572,00",1.111.120,25,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.234.571,00",987.673,43,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.234.570,00",987.669,16,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.234.569,00",500.029,49,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.234.568,00",500.000,50,1,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.234.567,00",500.000,45,1,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.232.048,00",638.000,26,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.229.658,00",1.999.992,40,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.228.945,00",1.357.953,13,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.228.395,00",654.333,40,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.227.493,00",500.015,37,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.227.395,00",1.357.929,56,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.225.830,00",654.356,12,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.224.028,00",1.234.589,28,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.223.948,00",654.340,24,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.219.302,00",500.014,51,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.218.390,00",650.000,16,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.217.482,00",1.500.009,51,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.215.830,00",654.328,33,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.215.083,00",1.500.016,19,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.213.098,00",1.234.595,30,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.209.476,00",500.006,19,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.209.384,00",500.011,19,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.208.395,00",1.500.004,43,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.208.309,00",987.674,36,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.207.384,00",1.500.018,22,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.205.823,00",1.234.591,29,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.204.820,00",654.342,49,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.204.385,00",1.234.581,39,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.203.948,00",500.000,44,1,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.203.551,00",987.687,57,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.203.551,00",1.500.033,19,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.203.551,00",654.354,35,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.203.551,00",1.357.957,49,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.203.551,00",500.034,24,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.203.551,00",1.500.034,46,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.203.551,00",654.355,13,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.203.551,00",1.111.145,40,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.202.384,00",1.234.597,40,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.198.920,00",500.036,22,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.195.730,00",1.500.001,19,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.195.730,00",1.234.601,28,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.194.523,00",654.324,26,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.194.028,00",1.999.983,28,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.193.824,00",1.111.123,24,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.192.038,00",654.339,58,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.190.384,00",987.668,48,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.189.830,00",654.347,12,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.189.301,00",500.019,41,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.189.023,00",500.018,26,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.188.171,00",1.234.602,31,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.188.171,00",1.500.035,58,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.188.171,00",1.111.146,22,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.188.171,00",1.357.959,54,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.188.171,00",1.234.603,15,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.188.171,00",1.500.036,43,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.188.171,00",654.357,27,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.188.171,00",500.037,51,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.188.171,00",1.234.604,17,4,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"1.188.171,00",987.691,36,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.188.171,00",651.000,47,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.188.171,00",650.000,25,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.187.493,00",1.500.037,41,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.155.850,00",1.234.576,27,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"1.155.849,00",1.111.140,33,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,41-60,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"1.155.848,00",654.349,50,2,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds1 - tramo 1,0-40,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"1.155.847,00",1.357.938,24,3,30,vivienda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
